"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Reusel-De Mierden";1667;"Reusel-De Mierden";13112;"28-10-2020";"10-11-2020";122;930,4;0;0;1;7,6
"Rheden";275;"Rheden";43761;"28-10-2020";"10-11-2020";235;537;3;6,9;3;6,9
"Rhenen";340;"Rhenen";20119;"28-10-2020";"10-11-2020";110;546,7;1;5;1;5
"Ridderkerk";597;"Ridderkerk";46189;"28-10-2020";"10-11-2020";367;794,6;2;4,3;8;17,3
"Rijssen-Holten";1742;"Rijssen-Holten";38177;"28-10-2020";"10-11-2020";352;922;0;0;6;15,7
"Rijswijk";603;"Rijswijk";54450;"28-10-2020";"10-11-2020";289;530,8;5;9,2;14;25,7
"Roerdalen";1669;"Roerdalen";20574;"28-10-2020";"10-11-2020";91;442,3;1;4,9;1;4,9
"Roermond";957;"Roermond";58260;"28-10-2020";"10-11-2020";277;475,5;1;1,7;0;0
"Roosendaal";1674;"Roosendaal";77251;"28-10-2020";"10-11-2020";725;938,5;5;6,5;7;9,1
"Rotterdam";599;"Rotterdam";651157;"28-10-2020";"10-11-2020";6009;922,8;103;15,8;89;13,7
"Rozendaal";277;"Rozendaal";1704;"28-10-2020";"10-11-2020";4;234,7;0;0;0;0
"Rucphen";840;"Rucphen";22878;"28-10-2020";"10-11-2020";222;970,4;3;13,1;1;4,4
"Schagen";441;"Schagen";46483;"28-10-2020";"10-11-2020";246;529,2;3;6,5;4;8,6
"Scherpenzeel";279;"Scherpenzeel";9880;"28-10-2020";"10-11-2020";47;475,7;0;0;0;0
"Schiedam";606;"Schiedam";78730;"28-10-2020";"10-11-2020";804;1021,2;16;20,3;5;6,4
"Schiermonnikoog";88;"Schiermonnikoog";947;"28-10-2020";"10-11-2020";2;211,2;0;0;0;0
"Schouwen-Duiveland";1676;"Schouwen-Duiveland";33839;"28-10-2020";"10-11-2020";109;322,1;0;0;3;8,9
"Simpelveld";965;"Simpelveld";10555;"28-10-2020";"10-11-2020";36;341,1;0;0;0;0
"Sint Anthonis";1702;"Sint Anthonis";11664;"28-10-2020";"10-11-2020";48;411,5;0;0;0;0
"Sint-Michielsgestel";845;"Sint-Michielsgestel";29208;"28-10-2020";"10-11-2020";174;595,7;0;0;3;10,3
"Sittard-Geleen";1883;"Sittard-Geleen";92429;"28-10-2020";"10-11-2020";303;327,8;2;2,2;3;3,2
"Sliedrecht";610;"Sliedrecht";25220;"28-10-2020";"10-11-2020";227;900,1;0;0;4;15,9
"Sluis";1714;"Sluis";23210;"28-10-2020";"10-11-2020";156;672,1;4;17,2;1;4,3
"Smallingerland";90;"Smallingerland";56150;"28-10-2020";"10-11-2020";97;172,8;0;0;1;1,8
"Soest";342;"Soest";46606;"28-10-2020";"10-11-2020";242;519,2;3;6,4;12;25,7
"Someren";847;"Someren";19368;"28-10-2020";"10-11-2020";114;588,6;1;5,2;0;0
"Son en Breugel";848;"Son en Breugel";17322;"28-10-2020";"10-11-2020";94;542,7;1;5,8;2;11,5
"Stadskanaal";37;"Stadskanaal";31686;"28-10-2020";"10-11-2020";161;508,1;2;6,3;5;15,8
"Staphorst";180;"Staphorst";17145;"28-10-2020";"10-11-2020";65;379,1;0;0;1;5,8
"Stede Broec";532;"Stede Broec";21726;"28-10-2020";"10-11-2020";105;483,3;1;4,6;0;0
"Steenbergen";851;"Steenbergen";24416;"28-10-2020";"10-11-2020";176;720,8;0;0;0;0
"Steenwijkerland";1708;"Steenwijkerland";44126;"28-10-2020";"10-11-2020";96;217,6;1;2,3;1;2,3
"Stein";971;"Stein";25007;"28-10-2020";"10-11-2020";79;315,9;2;8;1;4
"Stichtse Vecht";1904;"Stichtse Vecht";64931;"28-10-2020";"10-11-2020";380;585,2;7;10,8;2;3,1
"Súdwest-Fryslân";1900;"Súdwest-Fryslân";89987;"28-10-2020";"10-11-2020";333;370,1;3;3,3;9;10
"Terneuzen";715;"Terneuzen";54426;"28-10-2020";"10-11-2020";248;455,7;6;11;0;0
"Terschelling";93;"Terschelling";4888;"28-10-2020";"10-11-2020";8;163,7;0;0;0;0
"Texel";448;"Texel";13575;"28-10-2020";"10-11-2020";24;176,8;0;0;0;0
"Teylingen";1525;"Teylingen";37440;"28-10-2020";"10-11-2020";236;630,3;1;2,7;0;0
"Tholen";716;"Tholen";25757;"28-10-2020";"10-11-2020";174;675,5;2;7,8;0;0
"Tiel";281;"Tiel";42159;"28-10-2020";"10-11-2020";340;806,5;6;14,2;3;7,1
"Tilburg";855;"Tilburg";219789;"28-10-2020";"10-11-2020";1515;689,3;14;6,4;12;5,5
"Tubbergen";183;"Tubbergen";21275;"28-10-2020";"10-11-2020";208;977,7;0;0;2;9,4
"Twenterand";1700;"Twenterand";33743;"28-10-2020";"10-11-2020";299;886,1;1;3;0;0
"Tynaarlo";1730;"Tynaarlo";33887;"28-10-2020";"10-11-2020";64;188,9;1;3;4;11,8
"Tytsjerksteradiel";737;"Tytsjerksteradiel";32052;"28-10-2020";"10-11-2020";50;156;0;0;0;0
"Uden";856;"Uden";42119;"28-10-2020";"10-11-2020";170;403,6;2;4,7;2;4,7
"Uitgeest";450;"Uitgeest";13666;"28-10-2020";"10-11-2020";65;475,6;0;0;1;7,3
"Uithoorn";451;"Uithoorn";29478;"28-10-2020";"10-11-2020";161;546,2;2;6,8;1;3,4
"Urk";184;"Urk";21031;"28-10-2020";"10-11-2020";213;1012,8;3;14,3;1;4,8
"Utrecht";344;"Utrecht";357597;"28-10-2020";"10-11-2020";2227;622,8;28;7,8;21;5,9
"Utrechtse Heuvelrug";1581;"Utrechtse Heuvelrug";49580;"28-10-2020";"10-11-2020";214;431,6;0;0;1;2
"Vaals";981;"Vaals";10105;"28-10-2020";"10-11-2020";20;197,9;0;0;0;0
"Valkenburg aan de Geul";994;"Valkenburg aan de Geul";16367;"28-10-2020";"10-11-2020";44;268,8;1;6,1;0;0
"Valkenswaard";858;"Valkenswaard";31193;"28-10-2020";"10-11-2020";176;564,2;0;0;4;12,8
"Veendam";47;"Veendam";27384;"28-10-2020";"10-11-2020";34;124,2;0;0;0;0
"Veenendaal";345;"Veenendaal";66493;"28-10-2020";"10-11-2020";466;700,8;7;10,5;1;1,5
"Veere";717;"Veere";21880;"28-10-2020";"10-11-2020";32;146,3;0;0;0;0
"Veldhoven";861;"Veldhoven";45466;"28-10-2020";"10-11-2020";310;681,8;2;4,4;3;6,6
"Velsen";453;"Velsen";68648;"28-10-2020";"10-11-2020";341;496,7;4;5,8;3;4,4
"Venlo";983;"Venlo";101802;"28-10-2020";"10-11-2020";589;578,6;4;3,9;4;3,9
"Venray";984;"Venray";43614;"28-10-2020";"10-11-2020";285;653,5;1;2,3;3;6,9
"Vijfheerenlanden";1961;"Vijfheerenlanden";56811;"28-10-2020";"10-11-2020";405;712,9;1;1,8;0;0
"Vlaardingen";622;"Vlaardingen";73397;"28-10-2020";"10-11-2020";703;957,8;14;19,1;10;13,6
"Vlieland";96;"Vlieland";1155;"28-10-2020";"10-11-2020";2;173,2;0;0;0;0
"Vlissingen";718;"Vlissingen";44360;"28-10-2020";"10-11-2020";127;286,3;3;6,8;1;2,3
"Voerendaal";986;"Voerendaal";12475;"28-10-2020";"10-11-2020";57;456,9;1;8;0;0
"Voorschoten";626;"Voorschoten";25596;"28-10-2020";"10-11-2020";121;472,7;0;0;1;3,9
"Voorst";285;"Voorst";24552;"28-10-2020";"10-11-2020";83;338,1;0;0;0;0
"Vught";865;"Vught";26558;"28-10-2020";"10-11-2020";177;666,5;1;3,8;3;11,3
"Waadhoeke";1949;"Waadhoeke";46090;"28-10-2020";"10-11-2020";67;145,4;1;2,2;1;2,2
"Waalre";866;"Waalre";17456;"28-10-2020";"10-11-2020";121;693,2;1;5,7;1;5,7
"Waalwijk";867;"Waalwijk";48637;"28-10-2020";"10-11-2020";433;890,3;2;4,1;4;8,2
"Waddinxveen";627;"Waddinxveen";29291;"28-10-2020";"10-11-2020";196;669,1;6;20,5;0;0
"Wageningen";289;"Wageningen";39664;"28-10-2020";"10-11-2020";160;403,4;3;7,6;1;2,5
"Wassenaar";629;"Wassenaar";26305;"28-10-2020";"10-11-2020";95;361,1;1;3,8;0;0
"Waterland";852;"Waterland";17424;"28-10-2020";"10-11-2020";108;619,8;3;17,2;4;23
"Weert";988;"Weert";50105;"28-10-2020";"10-11-2020";403;804,3;4;8;5;10
"Weesp";457;"Weesp";19738;"28-10-2020";"10-11-2020";153;775,2;1;5,1;1;5,1
"West Betuwe";1960;"West Betuwe";51128;"28-10-2020";"10-11-2020";335;655,2;5;9,8;2;3,9
"West Maas en Waal";668;"West Maas en Waal";19324;"28-10-2020";"10-11-2020";93;481,3;1;5,2;1;5,2
"Westerkwartier";1969;"Westerkwartier";63329;"28-10-2020";"10-11-2020";82;129,5;1;1,6;3;4,7
"Westerveld";1701;"Westerveld";19460;"28-10-2020";"10-11-2020";49;251,8;0;0;1;5,1
"Westervoort";293;"Westervoort";14971;"28-10-2020";"10-11-2020";69;460,9;1;6,7;1;6,7
"Westerwolde";1950;"Westerwolde";25733;"28-10-2020";"10-11-2020";46;178,8;0;0;1;3,9
"Westland";1783;"Westland";110375;"28-10-2020";"10-11-2020";778;704,9;12;10,9;7;6,3
"Weststellingwerf";98;"Weststellingwerf";25914;"28-10-2020";"10-11-2020";76;293,3;0;0;4;15,4
"Westvoorne";614;"Westvoorne";14731;"28-10-2020";"10-11-2020";68;461,6;1;6,8;0;0
"Wierden";189;"Wierden";24446;"28-10-2020";"10-11-2020";257;1051,3;1;4,1;1;4,1
"Wijchen";296;"Wijchen";41110;"28-10-2020";"10-11-2020";216;525,4;3;7,3;1;2,4
"Wijdemeren";1696;"Wijdemeren";24358;"28-10-2020";"10-11-2020";111;455,7;2;8,2;3;12,3
"Wijk bij Duurstede";352;"Wijk bij Duurstede";23914;"28-10-2020";"10-11-2020";120;501,8;0;0;2;8,4
"Winterswijk";294;"Winterswijk";28854;"28-10-2020";"10-11-2020";165;571,8;2;6,9;1;3,5
"Woensdrecht";873;"Woensdrecht";21876;"28-10-2020";"10-11-2020";158;722,3;0;0;6;27,4
"Woerden";632;"Woerden";52299;"28-10-2020";"10-11-2020";293;560,2;1;1,9;1;1,9
"Wormerland";880;"Wormerland";16270;"28-10-2020";"10-11-2020";102;626,9;3;18,4;1;6,1
"Woudenberg";351;"Woudenberg";13362;"28-10-2020";"10-11-2020";80;598,7;1;7,5;1;7,5
"Zaanstad";479;"Zaanstad";156794;"28-10-2020";"10-11-2020";1170;746,2;15;9,6;12;7,7
"Zaltbommel";297;"Zaltbommel";28881;"28-10-2020";"10-11-2020";226;782,5;2;6,9;0;0
"Zandvoort";473;"Zandvoort";17116;"28-10-2020";"10-11-2020";62;362,2;0;0;0;0
"Zeewolde";50;"Zeewolde";22653;"28-10-2020";"10-11-2020";64;282,5;0;0;0;0
"Zeist";355;"Zeist";64905;"28-10-2020";"10-11-2020";264;406,7;2;3,1;3;4,6
"Zevenaar";299;"Zevenaar";43750;"28-10-2020";"10-11-2020";197;450,3;2;4,6;2;4,6
"Zoetermeer";637;"Zoetermeer";125285;"28-10-2020";"10-11-2020";676;539,6;5;4;3;2,4
"Zoeterwoude";638;"Zoeterwoude";8605;"28-10-2020";"10-11-2020";41;476,5;0;0;0;0
"Zuidplas";1892;"Zuidplas";43885;"28-10-2020";"10-11-2020";279;635,8;4;9,1;0;0
"Zundert";879;"Zundert";21829;"28-10-2020";"10-11-2020";129;591;3;13,7;0;0
"Zutphen";301;"Zutphen";47934;"28-10-2020";"10-11-2020";262;546,6;3;6,3;2;4,2
"Zwartewaterland";1896;"Zwartewaterland";22685;"28-10-2020";"10-11-2020";109;480,5;1;4,4;0;0
"Zwijndrecht";642;"Zwijndrecht";44737;"28-10-2020";"10-11-2020";432;965,6;2;4,5;15;33,5
"Zwolle";193;"Zwolle";128840;"28-10-2020";"10-11-2020";499;387,3;3;2,3;7;5,4
