"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Leeuwarden";80;"Leeuwarden";124084;"10-06-2020";"23-06-2020";7;5,6;0;0;0;0
"Leiden";546;"Leiden";125099;"10-06-2020";"23-06-2020";13;10,4;1;0,8;0;0
"Leiderdorp";547;"Leiderdorp";27056;"10-06-2020";"23-06-2020";2;7,4;0;0;0;0
"Leidschendam-Voorburg";1916;"Leidschendam-Voorburg";76534;"10-06-2020";"23-06-2020";20;26,1;0;0;0;0
"Lelystad";995;"Lelystad";78598;"10-06-2020";"23-06-2020";11;14;0;0;0;0
"Leudal";1640;"Leudal";35879;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Leusden";327;"Leusden";30401;"10-06-2020";"23-06-2020";1;3,3;0;0;0;0
"Lingewaard";1705;"Lingewaard";46601;"10-06-2020";"23-06-2020";4;8,6;0;0;0;0
"Lisse";553;"Lisse";22955;"10-06-2020";"23-06-2020";2;8,7;0;0;0;0
"Lochem";262;"Lochem";33729;"10-06-2020";"23-06-2020";1;3;0;0;1;3
"Loon op Zand";809;"Loon op Zand";23408;"10-06-2020";"23-06-2020";1;4,3;0;0;0;0
"Lopik";331;"Lopik";14467;"10-06-2020";"23-06-2020";1;6,9;0;0;0;0
"Loppersum";24;"Loppersum";9537;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Losser";168;"Losser";22683;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Maasdriel";263;"Maasdriel";25030;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Maasgouw";1641;"Maasgouw";23965;"10-06-2020";"23-06-2020";0;0;0;0;0;0
"Maassluis";556;"Maassluis";33213;"10-06-2020";"23-06-2020";5;15,1;0;0;0;0
"Maastricht";935;"Maastricht";121575;"10-06-2020";"23-06-2020";8;6,6;1;0,8;0;0
"Medemblik";420;"Medemblik";45101;"10-06-2020";"23-06-2020";2;4,4;1;2,2;0;0
"Meerssen";938;"Meerssen";18828;"10-06-2020";"23-06-2020";2;10,6;0;0;0;0
