"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Hollands Kroon";1911;"Hollands Kroon";48432;"24-06-2020";"07-07-2020";1;2,1;0;0;0;0
"Hoogeveen";118;"Hoogeveen";55699;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Hoorn";405;"Hoorn";73261;"24-06-2020";"07-07-2020";1;1,4;0;0;0;0
"Horst aan de Maas";1507;"Horst aan de Maas";42429;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Houten";321;"Houten";50146;"24-06-2020";"07-07-2020";3;6;0;0;0;0
"Huizen";406;"Huizen";41273;"24-06-2020";"07-07-2020";21;50,9;0;0;0;0
"Hulst";677;"Hulst";27556;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"IJsselstein";353;"IJsselstein";34109;"24-06-2020";"07-07-2020";1;2,9;0;0;0;0
"Kaag en Braassem";1884;"Kaag en Braassem";27297;"24-06-2020";"07-07-2020";1;3,7;0;0;0;0
"Kampen";166;"Kampen";54319;"24-06-2020";"07-07-2020";1;1,8;0;0;0;0
"Kapelle";678;"Kapelle";12695;"24-06-2020";"07-07-2020";1;7,9;0;0;0;0
"Katwijk";537;"Katwijk";65753;"24-06-2020";"07-07-2020";6;9,1;0;0;0;0
"Kerkrade";928;"Kerkrade";45749;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Koggenland";1598;"Koggenland";22749;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Krimpen aan den IJssel";542;"Krimpen aan den IJssel";29526;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Krimpenerwaard";1931;"Krimpenerwaard";56319;"24-06-2020";"07-07-2020";2;3,6;0;0;0;0
"Laarbeek";1659;"Laarbeek";22523;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Landerd";1685;"Landerd";15730;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Landgraaf";882;"Landgraaf";37445;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Landsmeer";415;"Landsmeer";11491;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Langedijk";416;"Langedijk";28163;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Lansingerland";1621;"Lansingerland";62384;"24-06-2020";"07-07-2020";2;3,2;0;0;0;0
"Laren";417;"Laren";11280;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Leeuwarden";80;"Leeuwarden";124084;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Leiden";546;"Leiden";125099;"24-06-2020";"07-07-2020";2;1,6;0;0;0;0
"Leiderdorp";547;"Leiderdorp";27056;"24-06-2020";"07-07-2020";1;3,7;0;0;0;0
"Leidschendam-Voorburg";1916;"Leidschendam-Voorburg";76534;"24-06-2020";"07-07-2020";14;18,3;0;0;0;0
"Lelystad";995;"Lelystad";78598;"24-06-2020";"07-07-2020";0;0;0;0;0;0
"Leudal";1640;"Leudal";35879;"24-06-2020";"07-07-2020";2;5,6;0;0;0;0
"Leusden";327;"Leusden";30401;"24-06-2020";"07-07-2020";0;0;0;0;0;0
